   0.000000000       0.000000000       0.000000000       2.324354348    
  0.4512615493E-01 -0.2605359769E-01   0.000000000       2.955561891    
  0.9025230985E-01 -0.5210719539E-01   0.000000000      0.8365028308E-01
  0.1353784648     -0.7816079308E-01   0.000000000       3.160343898    
  0.1805046197     -0.1042143908       0.000000000       3.856298625    
  0.2256307746     -0.1302679885       0.000000000      0.6985393198    
  0.2707569296     -0.1563215862       0.000000000       2.719749538    
  0.3158830845     -0.1823751839       0.000000000       2.929618231    
  0.3610092394     -0.2084287815       0.000000000       2.401708884    
  0.4061353943     -0.2344823792       0.000000000       1.083319764    
  0.4512615493     -0.2605359769       0.000000000       1.534938106    
  0.4963877042     -0.2865895746       0.000000000      0.1289568123    
  0.5415138591     -0.3126431723       0.000000000       3.806599996    
  0.5866400140     -0.3386967700       0.000000000       3.083462693    
  0.6317661690     -0.3647503677       0.000000000      0.2587853165    
  0.6768923239     -0.3908039654       0.000000000      0.9183325872E-01
 -0.6317661690      0.3647503677       0.000000000      0.1820374037    
 -0.5866400140      0.3386967700       0.000000000       1.903126357    
 -0.5415138591      0.3126431723       0.000000000       3.387486093    
 -0.4963877042      0.2865895746       0.000000000      0.2650757400    
 -0.4512615493      0.2605359769       0.000000000       1.799680304    
 -0.4061353943      0.2344823792       0.000000000      0.1750579689    
 -0.3610092394      0.2084287815       0.000000000      0.1641749634    
 -0.3158830845      0.1823751839       0.000000000      0.1921235878    
 -0.2707569296      0.1563215862       0.000000000      0.5285445949    
 -0.2256307746      0.1302679885       0.000000000       1.035286499    
 -0.1805046197      0.1042143908       0.000000000       1.410897601    
 -0.1353784648      0.7816079308E-01   0.000000000       2.171479901    
 -0.9025230985E-01  0.5210719539E-01   0.000000000       3.622083592    
 -0.4512615493E-01  0.2605359769E-01   0.000000000      0.3046470797    
  0.9025230985E-01   0.000000000       0.000000000       3.767227015    
  0.1353784648     -0.2605359769E-01   0.000000000       2.216983470    
  0.1805046197     -0.5210719539E-01   0.000000000       2.802534510    
  0.2256307746     -0.7816079308E-01   0.000000000      0.1643143403    
  0.2707569296     -0.1042143908       0.000000000       1.362782504    
  0.3158830845     -0.1302679885       0.000000000      0.5628370968    
  0.3610092394     -0.1563215862       0.000000000      0.3058385215    
  0.4061353943     -0.1823751839       0.000000000      0.3537415168    
  0.4512615493     -0.2084287815       0.000000000       1.664616247    
  0.4963877042     -0.2344823792       0.000000000       3.408174832    
  0.5415138591     -0.2605359769       0.000000000       3.213273467    
  0.5866400140     -0.2865895746       0.000000000       1.505246725    
  0.6317661690     -0.3126431723       0.000000000      0.8230892627E-01
  0.6768923239     -0.3386967700       0.000000000       1.275437992    
 -0.6317661690      0.4168575631       0.000000000       3.897052985    
 -0.5866400140      0.3908039654       0.000000000      0.1968544778    
 -0.5415138591      0.3647503677       0.000000000       3.342137623    
 -0.4963877042      0.3386967700       0.000000000       2.801348833    
 -0.4512615493      0.3126431723       0.000000000      0.6895826432    
 -0.4061353943      0.2865895746       0.000000000      0.9488665211E-01
 -0.3610092394      0.2605359769       0.000000000      0.2859523099    
 -0.3158830845      0.2344823792       0.000000000      0.1837535715    
 -0.2707569296      0.2084287815       0.000000000      0.2379292002    
 -0.2256307746      0.1823751839       0.000000000      0.2747785625    
 -0.1805046197      0.1563215862       0.000000000      0.3842003714    
 -0.1353784648      0.1302679885       0.000000000      0.5950035016    
 -0.9025230985E-01  0.1042143908       0.000000000      0.7814449564    
 -0.4512615493E-01  0.7816079308E-01   0.000000000       1.427588511    
  0.6938893904E-17  0.5210719539E-01   0.000000000      0.2578741486    
  0.1353784648      0.2605359769E-01   0.000000000      0.9869240207    
  0.1805046197       0.000000000       0.000000000      0.5575553068    
  0.2256307746     -0.2605359769E-01   0.000000000       1.721996828    
  0.2707569296     -0.5210719539E-01   0.000000000      0.8369887918    
  0.3158830845     -0.7816079308E-01   0.000000000       1.445547084    
  0.3610092394     -0.1042143908       0.000000000      0.3292417912    
  0.4061353943     -0.1302679885       0.000000000       1.083762047    
  0.4512615493     -0.1563215862       0.000000000       3.397185840    
  0.4963877042     -0.1823751839       0.000000000       1.139117695    
  0.5415138591     -0.2084287815       0.000000000       2.787044844    
  0.5866400140     -0.2344823792       0.000000000      0.4189381566    
  0.6317661690     -0.2605359769       0.000000000      0.1252005706    
  0.6768923239     -0.2865895746       0.000000000      0.7086399728    
  0.7220184788     -0.3126431723       0.000000000       1.333037378    
 -0.5866400140      0.4429111608       0.000000000       2.127650043    
 -0.5415138591      0.4168575631       0.000000000       1.518850133    
 -0.4963877042      0.3908039654       0.000000000       3.982111149    
 -0.4512615493      0.3647503677       0.000000000      0.4669428267    
 -0.4061353943      0.3386967700       0.000000000      0.4730948514    
 -0.3610092394      0.3126431723       0.000000000      0.8065207054    
 -0.3158830845      0.2865895746       0.000000000      0.5430045162    
 -0.2707569296      0.2605359769       0.000000000      0.3412677667    
 -0.2256307746      0.2344823792       0.000000000      0.2082217829    
 -0.1805046197      0.2084287815       0.000000000      0.1698010098    
 -0.1353784648      0.1823751839       0.000000000      0.1126965057    
 -0.9025230985E-01  0.1563215862       0.000000000      0.1640634202    
 -0.4512615493E-01  0.1302679885       0.000000000      0.2937491402    
  0.1387778781E-16  0.1042143908       0.000000000      0.4290408076    
  0.1805046197      0.5210719539E-01   0.000000000       2.365799628    
  0.2256307746      0.2605359769E-01   0.000000000      0.4587252082    
  0.2707569296       0.000000000       0.000000000      0.9369294813    
